6.44657	-1.3309	-2.3451	1.6123	1.56478	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894	1.16785	30.0704	24
6.43991	-1.49113	-2.39109	1.69055	1.5268	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891	1.77556	30.0704	25
6.37234	-1.59297	-2.30251	1.55695	1.12529	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985	1.77556	11.4125	26
6.34724	-1.74647	-2.35813	1.59114	1.07104	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847	2.77853	11.4125	27
6.40545	-1.90125	-2.4499	1.7703	1.28	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994	2.77853	7.71165	28
6.41278	-2.05474	-2.49761	1.81445	1.23957	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994	2.03672	7.71165	29
6.39853	-2.1968	-2.46897	1.79492	1.09347	6.32593	-2.40018	6.35	-2.4	0	-2.72613	2.03672	4.36897	30
6.40949	-2.36527	-2.51752	1.82983	1.0521	6.34927	-2.55175	6.35	-2.55	0	-2.72611	2.07839	4.36897	31
6.45831	-2.52017	-2.56834	1.90842	1.0846	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851	2.07839	1.76448	32
6.4863	-2.68554	-2.60951	1.94255	1.04915	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851	1.51337	1.76448	33
6.49599	-2.81756	-2.58307	1.93776	0.963632	6.46536	-3.00452	6.45	-3	0	-2.99754	1.51337	3.0479	34
6.5154	-2.97653	-2.62712	1.95283	0.922493	6.44119	-3.14955	6.45	-3.15	0	-2.99754	1.97917	3.0479	35
6.57183	-3.12963	-2.66664	2.00501	0.92908	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312	1.97917	1.24333	36
6.60867	-3.29916	-2.70582	2.02431	0.892238	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312	1.6423	1.24333	37
6.69203	-3.45134	-2.76705	2.09292	0.926391	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583	1.6423	2.52185	38
6.75943	-3.61313	-2.80037	2.12514	0.903823	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581	1.09068	2.52185	39
6.82267	-3.75191	-2.78309	2.14986	0.869059	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396	1.09068	1.31446	40
6.88865	-3.91492	-2.8153	2.17071	0.838958	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393	1.20937	1.31446	41
6.95091	-4.04927	-2.78763	2.18816	0.800756	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801	1.20937	1.61946	42
7.01113	-4.21202	-2.81456	2.1974	0.763677	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799	1.31659	1.61946	43
7.05481	-4.33278	-2.71911	2.19133	0.692974	7.05156	-4.49706	7	-4.45	0.910054	-1.8201	1.31659	9.18941	44
7.11637	-4.47852	-2.73079	2.20244	0.665065	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201	0.655564	9.18941	45
7.18362	-4.60143	-2.69769	2.21754	0.63604	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489	0.655564	1.31487	46
7.23959	-4.75552	-2.71407	2.21603	0.59803	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489	1.19558	1.31487	47
7.34384	-4.89387	-2.77494	2.25527	0.612949	7.3138	-5.05204	7.25	-5	1.81907	-2.72861	1.19558	2.56938	48
7.40432	-5.04914	-2.78922	2.2502	0.572566	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861	1.28355	2.56938	49
7.47738	-5.17241	-2.7609	2.26115	0.547211	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246	1.28355	1.18646	50
7.53803	-5.33167	-2.77771	2.25004	0.503889	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457	1.40836	1.18646	51
7.62485	-5.45746	-2.76863	2.26568	0.488741	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974	1.40836	0.54453	52
7.70034	-5.59865	-2.77712	2.26749	0.462459	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972	0.488613	0.54453	53
7.77548	-5.71566	-2.74186	2.27513	0.440084	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951	0.488613	1.27018	54
7.83595	-5.86627	-2.74965	2.26045	0.39952	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948	1.11762	1.27018	55
7.9508	-5.99481	-2.85055	2.2951	0.426614	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979	1.11762	8.27737	56
8.01765	-6.13772	-2.8642	2.28264	0.391032	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787	0.910713	8.27737	57
8.11046	-6.2607	-2.84191	2.29252	0.375459	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739	0.910713	1.19258	58
8.19713	-6.39793	-2.84833	2.29324	0.354522	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737	0.28347	1.19258	59
8.27884	-6.51318	-2.81175	2.29813	0.336494	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787	0.28347	1.27285	60
8.34555	-6.66463	-2.81802	2.27843	0.296682	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787	0.967175	1.27285	61
8.43413	-6.7837	-2.80734	2.28607	0.287169	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993	0.967175	0.389218	62
8.51148	-6.9197	-2.80795	2.27859	0.263107	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993	0.369461	0.389218	63
8.58496	-7.02515	-2.78168	2.28031	0.249424	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018	0.369461	0.785991	64
8.64	-7.16528	-2.78682	2.25606	0.211478	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018	0.913234	0.785991	65
8.74928	-7.29122	-2.86515	2.27586	0.228586	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712	0.913234	5.21654	66
8.80879	-7.4394	-2.87576	2.24963	0.189621	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712	0.998409	5.21654	67
8.8752	-7.5578	-2.79775	2.23613	0.156636	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199	0.998409	6.14448	68
8.93685	-7.70532	-2.79844	2.21341	0.124366	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988	0.677625	6.14448	69
9.01613	-7.82295	-2.80543	2.21496	0.120421	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973	0.677625	0.241782	70
9.06176	-7.96854	-2.80918	2.18367	0.0821218	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973	0.958847	0.241782	71
9.10162	-8.08373	-2.71132	2.15547	0.0373189	8.8564	-8.01424	9	-8.15	0.909309	-1.8186	0.958847	7.95187	72
9.15317	-8.2255	-2.70761	2.1322	0.0114056	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859	0.550188	7.95187	73
9.23019	-8.34804	-2.73123	2.13472	0.0163948	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119	0.550188	0.522661	74
9.26335	-8.49297	-2.73422	2.09958	-0.0201438	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117	0.942846	0.522661	75
9.30241	-8.61977	-2.66629	2.06803	-0.0621751	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819	0.942846	4.61657	76
9.34174	-8.76259	-2.66223	2.04087	-0.0862951	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899	0.546586	4.61657	77
9.48455	-8.90101	-2.83948	2.10906	0.0200885	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928	0.546586	31.2895	78
9.52237	-9.05812	-2.8546	2.0747	-0.0153536	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928	0.921569	31.2895	79
9.56426	-9.18056	-2.8064	2.05093	-0.0470668	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917	0.921569	2.56064	80
9.60534	-9.32117	-2.81019	2.028	-0.0678133	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917	0.311421	2.56064	81
9.64054	-9.44367	-2.77015	2.00326	-0.0966461	9.47534	-9.42627	9.55	-9.5	0	-3.00023	0.311421	1.74467	82
9.65773	-9.59684	-2.77788	1.96329	-0.131995	9.54779	-9.64959	9.55	-9.65	0	-3.0002	0.922526	1.74467	83
9.72415	-9.73313	-2.80976	1.96815	-0.114019	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997	0.922526	1.04937	84
9.74241	-9.88658	-2.81813	1.93183	-0.144677	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997	0.715847	1.04937	85
9.75681	-10.0254	-2.7604	1.88875	-0.193613	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969	0.715847	3.84033	86
9.79004	-10.1685	-2.75415	1.87011	-0.201828	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969	0.188983	3.84033	87
9.8288	-10.305	-2.75385	1.85563	-0.208317	9.92627	-10.4745	9.75	-10.3	0	-3.00065	0.188983	0.504873	88
9.83774	-10.4519	-2.75947	1.82229	-0.231027	9.75524	-10.4732	9.75	-10.45	0	-3.00063	0.442626	0.504873	89
9.88074	-10.5979	-2.77333	1.81964	-0.214955	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451	0.442626	0.886403	90
9.90061	-10.7518	-2.77482	1.79542	-0.227221	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448	0.148994	0.886403	91
9.90509	-10.8972	-2.7381	1.7537	-0.268992	9.88465	-10.9383	9.85	-10.9	0	-2.73074	0.148994	2.09386	92
9.90802	-11.0508	-2.73867	1.72242	-0.285321	9.83614	-11.041	9.85	-11.05	0	-2.73073	0.305249	2.09386	93
9.92413	-11.1855	-2.73767	1.70614	-0.287203	9.83952	-11.1692	9.85	-11.2	0	-2.99965	0.305249	0.0688459	94
9.9164	-11.3324	-2.74545	1.67291	-0.305494	9.84568	-11.3496	9.85	-11.35	0	-2.99961	0.323015	0.0688459	95
9.93027	-11.4722	-2.7517	1.65893	-0.302665	9.87961	-11.5637	9.85	-11.5	0	-2.99843	0.323015	0.082267	96
9.91371	-11.6195	-2.75967	1.62374	-0.32205	9.83206	-11.6307	9.85	-11.65	0	-2.99843	0.406814	0.082267	97
9.84155	-11.746	-2.67983	1.51875	-0.452336	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061	0.406814	15.8396	98
9.81506	-11.878	-2.67714	1.4844	-0.463965	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059	0.297457	15.8396	99
9.79199	-12.0086	-2.67096	1.45182	-0.476534	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119	0.297457	0.183029	100
9.74577	-12.1482	-2.68009	1.40806	-0.495484	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116	0.496327	0.183029	101
9.67735	-12.2752	-2.65311	1.32728	-0.577936	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981	0.496327	5.01288	102
9.62412	-12.3985	-2.64982	1.28566	-0.590448	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979	0.443101	5.01288	103
9.50473	-12.506	-2.61151	1.15982	-0.729629	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805	0.443101	11.7395	104
9.43307	-12.6164	-2.60586	1.11166	-0.741219	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804	0.506366	11.7395	105
9.35355	-12.7393	-2.60253	1.05408	-0.765552	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953	0.506366	0.316275	106
9.27031	-12.8482	-2.59042	1.00406	-0.774182	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954	0.51663	0.316275	107
9.09649	-12.9258	-2.58197	0.828892	-0.974369	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629	0.51663	22.0571	108
8.97329	-13.0127	-2.59106	0.757985	-0.994249	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627	1.14797	22.0571	109
8.82438	-13.0894	-2.59977	0.647789	-1.07338	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651	1.14797	3.12509	110
8.70128	-13.1531	-2.58458	0.579406	-1.08408	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651	0.704427	3.12509	111
8.55002	-13.2008	-2.60526	0.466276	-1.1703	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005	0.704427	3.79923	112
8.41908	-13.2414	-2.60141	0.395602	-1.18197	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995	0.584725	3.79923	113
8.23405	-13.2588	-2.64124	0.252444	-1.29677	8.22926	-13.1698	8.2	-13.15	-2.72741	0	0.584725	7.15159	114
8.08353	-13.2685	-2.63157	0.167098	-1.31125	8.03583	-13.1513	8.05	-13.15	-2.72742	0	0.842172	7.15159	115
7.92489	-13.2703	-2.64322	0.0714468	-1.34299	7.82914	-13.0525	7.9	-13.15	-2.72986	0	0.842172	1.07438	116
7.77875	-13.2572	-2.63228	-0.0130279	-1.35478	7.76538	-13.1647	7.75	-13.15	-2.72986	0	0.463366	1.07438	117
7.68927	-13.2911	-2.55797	-0.00760152	-1.24447	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304	0.463366	8.96935	118
7.54294	-13.2821	-2.57641	-0.0765581	-1.24743	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304	0.527234	8.96935	119
7.39994	-13.2626	-2.57212	-0.144529	-1.24226	7.21108	-13.0985	7.3	-13.25	-2.72846	0	0.527234	0.753618	120
7.24382	-13.24	-2.59316	-0.213327	-1.23924	7.16011	-13.2382	7.15	-13.25	-2.72844	0	0.375505	0.753618	121
7.09659	-13.174	-2.63975	-0.317633	-1.29851	6.88472	-12.9588	7	-13.2	-2.99784	0.999284	0.375505	3.66524	122
6.95094	-13.1361	-2.66752	-0.378044	-1.28975	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284	0.573568	3.66524	123
6.81902	-13.0885	-2.65864	-0.438093	-1.27526	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275	0.573568	0.325632	124
6.66391	-13.0356	-2.68946	-0.496579	-1.25942	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284	0.687376	0.325632	125
6.55598	-13.0084	-2.59103	-0.509765	-1.1732	6.40137	-13.0799	6.4	-13.05	-2.72678	0	0.687376	10.2192	126
6.39614	-12.9657	-2.63169	-0.546346	-1.1405	6.26174	-13.0534	6.25	-13.05	-2.72678	0	1.49067	10.2192	127
6.27712	-12.9108	-2.59511	-0.583163	-1.10229	6.10143	-13.0076	6.1	-13	-2.72966	0.909888	1.49067	1.91387	128
6.11072	-12.864	-2.64296	-0.607504	-1.06124	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988	2.0977	1.91387	129
5.98705	-12.7506	-2.73191	-0.697935	-1.12067	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851	2.0977	6.96702	130
5.83237	-12.688	-2.7794	-0.719312	-1.08155	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852	2.04971	6.96702	131
5.72636	-12.6221	-2.69241	-0.73967	-1.02033	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995	2.04971	8.20523	132
5.57183	-12.5563	-2.72441	-0.755281	-0.977455	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995	1.64036	8.20523	133
5.45569	-12.4401	-2.76129	-0.816915	-0.991437	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753	1.64036	1.04923	134
5.29368	-12.3687	-2.79694	-0.821481	-0.939108	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175	2.25121	1.04923	135
5.18802	-12.2732	-2.76765	-0.855472	-0.915242	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989	2.25121	1.06878	136
5.04591	-12.1851	-2.79056	-0.869226	-0.877311	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199	1.10263	1.06878	137
4.9503	-12.0724	-2.80359	-0.91214	-0.876277	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929	1.10263	0.467482	138
4.83355	-11.9867	-2.81351	-0.925892	-0.84575	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928	0.735438	0.467482	139
4.7394	-11.8584	-2.82827	-0.97345	-0.848869	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471	0.735438	0.202378	140
4.6511	-11.7318	-2.8286	-1.01636	-0.845032	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247	0.0125214	0.202378	141
4.58652	-11.6256	-2.74149	-1.05092	-0.824746	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971	0.0125214	5.56171	142
4.51878	-11.505	-2.72898	-1.09351	-0.822929	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969	0.272617	5.56171	143
4.42294	-11.3317	-2.91317	-1.14459	-0.843772	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032	0.272617	25.4647	144
4.38847	-11.1852	-2.90995	-1.20549	-0.863084	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321	0.250508	25.4647	145
4.37867	-11.0592	-2.78557	-1.27153	-0.883145	4.43713	-11.024	4.45	-11.05	0	1.81614	0.250508	11.3108	146
4.36688	-10.908	-2.77303	-1.34026	-0.904798	4.45136	-10.93	4.45	-10.95	0	1.81612	0.446365	11.3108	147
4.34512	-10.7601	-2.76329	-1.39627	-0.91201	4.44745	-10.786	4.45	-10.8	0	2.72555	0.446365	0.146887	148
4.35732	-10.6083	-2.75041	-1.47	-0.937344	4.45788	-10.6457	4.45	-10.65	0	2.72554	0.663622	0.146887	149
4.35664	-10.4627	-2.73708	-1.52865	-0.94641	4.46329	-10.5756	4.45	-10.5	0	2.729	0.663622	0.327618	150
4.37619	-10.3125	-2.73116	-1.59581	-0.962519	4.44057	-10.3382	4.45	-10.35	0	2.72898	0.275926	0.327618	151
4.40157	-10.1663	-2.71595	-1.66359	-0.981205	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687	0.275926	0.392335	152
4.45237	-10.017	-2.71344	-1.74099	-1.00547	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685	0.58919	0.392335	153
4.48297	-9.87309	-2.71573	-1.79414	-1.00092	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927	0.58919	0.417274	154
4.54879	-9.72823	-2.7177	-1.86954	-1.02143	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926	0.483067	0.417274	155
4.56093	-9.57505	-2.7443	-1.88472	-0.963743	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578	0.483067	2.05261	156
4.6427	-9.43389	-2.74957	-1.95948	-0.984965	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576	0.6504	2.05261	157
4.71788	-9.29983	-2.7478	-2.02513	-0.998061	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952	0.6504	0.466865	158
4.82477	-9.15907	-2.76915	-2.10409	-1.01979	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951	0.908731	0.466865	159
4.90675	-9.0399	-2.77409	-2.16328	-1.03011	4.95209	-8.96272	5	-9.05	0.999884	1.99977	0.908731	0.129357	160
4.99801	-8.92977	-2.77642	-2.22206	-1.03685	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974	0.124063	0.129357	161
5.068	-8.80497	-2.77148	-2.24353	-0.983418	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708	0.124063	1.74327	162
5.187	-8.67931	-2.79446	-2.30763	-0.990437	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705	0.476929	1.74327	163
5.28623	-8.57702	-2.79787	-2.35716	-0.988613	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957	0.476929	0.103848	164
5.39937	-8.47193	-2.81566	-2.41027	-0.990055	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954	0.239664	0.103848	165
5.48717	-8.36116	-2.79814	-2.4241	-0.927902	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807	0.239664	2.1645	166
5.59372	-8.26055	-2.79111	-2.46858	-0.922629	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808	0.178632	2.1645	167
5.67072	-8.13922	-2.76954	-2.457	-0.828792	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608	0.178632	4.4713	168
5.80213	-8.02997	-2.79419	-2.5013	-0.824906	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606	0.425461	4.4713	169
5.89711	-7.91697	-2.77899	-2.50048	-0.753277	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801	0.425461	2.70795	170
6.02891	-7.81153	-2.80075	-2.53776	-0.747269	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801	0.365748	2.70795	171
6.12154	-7.69749	-2.77815	-2.52407	-0.661506	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798	0.365748	3.89366	172
6.24988	-7.59891	-2.7908	-2.55566	-0.655934	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798	0.170716	3.89366	173
6.35228	-7.49249	-2.77229	-2.54811	-0.586368	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027	0.170716	2.65055	174
6.47561	-7.40133	-2.7746	-2.57515	-0.581433	6.452	-7.36418	6.45	-7.35	1.82025	1.82025	0.10385	2.65055	175
6.59145	-7.31884	-2.78091	-2.60056	-0.579885	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908	0.10385	0.727943	176
6.72026	-7.22904	-2.80493	-2.62263	-0.571696	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908	0.449577	0.727943	177
6.79304	-7.09742	-2.75148	-2.55726	-0.418858	6.68682	-6.93297	6.8	-7.05	0.908005	1.816	0.449577	13.4127	178
6.91192	-7.00307	-2.75193	-2.57183	-0.411012	6.86356	-6.94732	6.85	-6.95	0.908	1.81601	0.290368	13.4127	179
7.04441	-6.92514	-2.75614	-2.59898	-0.417898	7.08741	-6.92602	7	-6.85	2.72856	1.81904	0.290368	0.0478757	180
7.17343	-6.82957	-2.76805	-2.612	-0.407981	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902	0.350678	0.0478757	181
7.26505	-6.71382	-2.73091	-2.56475	-0.295453	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202	0.350678	7.40178	182
7.3865	-6.61906	-2.73572	-2.57247	-0.287291	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018	0.239098	7.40178	183
7.53651	-6.57815	-2.76712	-2.64531	-0.382562	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884	0.239098	5.52677	184
7.65909	-6.50366	-2.77434	-2.65948	-0.377631	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884	0.0867597	5.52677	185
7.77836	-6.41977	-2.75882	-2.65744	-0.342933	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549	0.0867597	0.861854	186
7.90324	-6.35309	-2.74664	-2.67527	-0.342556	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545	0.141528	0.861854	187
8.02735	-6.2767	-2.73346	-2.67602	-0.31326	8.03231	-6.28406	8	-6.25	2.72931	1.81954	0.141528	0.574335	188
8.15911	-6.19725	-2.73895	-2.68535	-0.305563	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952	0.17101	0.574335	189
8.24654	-6.10048	-2.69924	-2.64021	-0.21013	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976	0.17101	5.95776	190
8.36203	-6.01795	-2.70774	-2.63988	-0.199544	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976	0.316286	5.95776	191
8.5125	-5.96374	-2.73219	-2.68375	-0.253583	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326	0.316286	2.13579	192
8.64983	-5.89056	-2.73955	-2.69387	-0.249666	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321	0.0476554	2.13579	193
8.74949	-5.78783	-2.69502	-2.64423	-0.149294	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775	0.0476554	6.86364	194
8.87706	-5.70159	-2.70214	-2.64264	-0.139704	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773	0.221558	6.86364	195
8.97192	-5.6094	-2.67462	-2.6037	-0.0665223	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656	0.221558	3.63506	196
9.08268	-5.52256	-2.68198	-2.59556	-0.0554457	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655	0.316969	3.63506	197
9.22461	-5.46212	-2.70495	-2.63379	-0.115521	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094	0.316969	3.5338	198
